"xVOut1","VOut1","VIn1","xVIn1","ICin1","xICin1","IIn1","xIIn1","VSwitch1","xVSwitch1","Pgood1","xPgood1","IOut1","xIOut1","ICout1","xICout1","IInductor1","xIInductor1","ILoad1","xILoad1"
"1.2601667549461126","3.3153316974639893","4.999876499176025","1.2601667549461126","0.7821290493011475","1.177511876448989","0.031094279140233994","1.3200042303651571","4.892878532409668","1.9767612684518099","3.308715581893921","1.2601667549461126","","","0.12167258560657501","2.4288310669362545","1.2775776386260986","2.2236781660467386","",""
"1.2923846952617168","3.315247058868408","4.999941825866699","1.2923846952617168","0.3087191879749298","1.2192758731544018","0.972538411617279","1.320237061008811","4.877425193786621","2.0787992980331182","3.308633327484131","1.2923846952617168","","","0.35506418347358704","2.530548954382539","1.2056810855865479","2.2502208594232798","",""
"1.3426761142909527","3.3150248527526855","4.999968528747559","1.3194512575864792","0.12310472130775452","1.2601667549461126","0.8308427333831787","1.3352837413549423","-1.0206423997879028","2.081360435113311","3.3084375858306885","1.3359531294554472","","","0.3601650595664978","2.5327899493277073","1.6219375133514404","2.4289474822580814","",""
"1.3760000001639128","3.314920425415039","4.999027252197266","1.320237061008811","0.05806265398859978","1.2923846952617168","1.1620835065841675","1.3863900676369667","-1.0077345371246338","2.085726009681821","3.3082408905029297","1.4069664757698774","","","0.27677735686302185","2.5479530449956656","1.8552474975585938","2.5306071620434523","",""
"1.4304241631180048","3.3148276805877686","4.999187469482422","1.333362888544798","-0.7218339443206787","1.320237061008811","1.3296431303024292","1.4304241631180048","-0.03941286727786064","2.2141030058264732","3.3082120418548584","1.4304241631180048","","","-0.308338463306427","2.6659108698368073","1.8601957559585571","2.5327899493277073","",""
"1.4550168998539448","3.314817190170288","4.998752117156982","1.4069664757698774","-0.3444817066192627","1.3372628018260002","1.5817168951034546","1.5249243006110191","-0.6728902459144592","2.219807356595993","3.3082008361816406","1.4550168998539448","","","-0.31409952044487","2.6670750230550766","1.7768080234527588","2.5479530449956656","",""
"1.4825200196355581","3.314828634262085","4.99867057800293","1.4304241631180048","-0.1727159172296524","1.3760000001639128","1.81613028049469","1.6259727999567986","4.923877239227295","2.2237945813685656","3.308211326599121","1.4825200196355581","","","-0.35932642221450806","2.6754860300570726","1.1916922330856323","2.6659108698368073","",""
"1.517822965979576","3.3148787021636963","4.998418807983398","1.524720573797822","-0.08182375878095627","1.4304241631180048","1.8231722116470337","1.6290287021547556","4.92071008682251","2.2502208594232798","3.308260202407837","1.517822965979576","","","0.11864931136369705","2.880493411794305","1.1856764554977417","2.66713323071599","",""
"1.5419500414282084","3.3149359226226807","4.998363971710205","1.5480909496545792","-0.055436864495277405","1.4825200196355581","0.307797908782959","1.6712583601474762","4.892969608306885","2.4291512090712786","3.3083598613739014","1.5565892681479454","","","0.35275739431381226","2.9825023375451565","1.140068769454956","2.6754860300570726","",""
"1.5990226529538631","3.3151450157165527","4.998183727264404","1.6259727999567986","-0.049263112246990204","1.517822965979576","0.12284191697835922","1.712149241939187","4.877599716186523","2.5306071620434523","3.308523416519165","1.5990226529538631","","","0.3578588366508484","2.984743332490325","1.6189112663269043","2.880580723285675","",""
"1.626467565074563","3.315282106399536","4.9981770515441895","1.628883183002472","-0.04792224243283272","1.5419500414282084","0.04192270338535309","1.7583370208740234","-1.0193004608154297","2.5331974029541016","3.3086581230163574","1.6261765267699957","","","-0.31063711643218994","3.117864252999425","1.8529406785964966","2.98256054520607","",""
"1.6712583601474762","3.3154079914093018","4.999727725982666","1.6767298802733421","-0.046623434871435165","1.588225131854415","0.030982941389083862","1.7719867173582315","-0.05841509625315666","2.5492918211966753","3.3087892532348633","1.6712583601474762","","","-0.3604840636253357","3.127235686406493","1.8578895330429077","2.984743332490325","",""
"1.6881967894732952","3.3154187202453613","4.999876976013184","1.712149241939187","-0.04605685919523239","1.6290287021547556","0.9443352222442627","1.7722195480018854","-0.03932584449648857","2.6659108698368073","3.3088009357452393","1.6881967894732952","","","-0.3616679906845093","3.1274394132196903","1.1893935203552246","3.117864252999425","",""
"1.712149241939187","3.3153998851776123","4.999958038330078","1.7583370208740234","0.7793407440185547","1.6294361557811499","0.8895495533943176","1.7945130821317434","-0.03862355649471283","2.6713241823017597","3.308783769607544","1.712149241939187","","","0.11715207993984222","3.3327669370919466","1.1395466327667236","3.127235686406493","",""
"1.7583370208740234","3.3152525424957275","4.999968528747559","1.7714046407490969","0.3076081871986389","1.6712583601474762","1.1485766172409058","1.8366554286330938","-0.6715596914291382","2.671644324436784","3.3086397647857666","1.7583370208740234","","","0.11858780682086945","3.333378117531538","1.1383676528930664","3.127497620880604","",""
"1.794571289792657","3.3150861263275146","4.999055862426758","1.7722195480018854","0.12265224009752274","1.712149241939187","1.3112621307373047","1.878594048321247","4.9251708984375","2.6756897568702698","3.3084731101989746","1.794571289792657","","","0.351258248090744","3.4347758628427982","1.617414116859436","3.332854248583317","",""
"1.8366554286330938","3.3149564266204834","4.999110221862793","1.7945130821317434","0.04173381254076958","1.7583370208740234","1.5751241445541382","1.9767612684518099","4.893200397491455","2.880580723285675","3.3083019256591797","1.8557184375822544","","","0.3563600778579712","3.4370168577879667","1.6187022924423218","3.3334363251924515","",""
"1.878594048321247","3.314884662628174","4.998770236968994","1.8557184375822544","-0.6994925737380981","1.7722195480018854","1.8119734525680542","2.0787992980331182","4.87775182723999","2.98256054520607","3.3082692623138428","1.878594048321247","","","-0.3121289312839508","3.5701377782970667","1.851441502571106","3.4348340705037117","",""
"1.9028375390917063","3.3148691654205322","4.998688697814941","1.878594048321247","-0.3099188804626465","1.7945130821317434","1.8169453144073486","2.0809820853173733","-1.0181455612182617","2.9851216822862625","3.308253049850464","1.9028375390917063","","","-0.3632086515426636","3.579742042347789","1.8563907146453857","3.4370168577879667","",""
"1.9297003746032715","3.3148741722106934","4.998425483703613","1.9765866454690695","-0.14979521930217743","1.8366554286330938","0.7067880630493164","2.0856678020209074","-0.05833931267261505","3.0012161005288363","3.3082571029663086","1.9297003746032715","","","-0.346175879240036","3.5870179999619722","1.1879017353057861","3.5701377782970667","",""
"1.9635481294244528","3.314913272857666","4.998363018035889","2.003187546506524","-0.08511849492788315","1.878594048321247","0.2714095115661621","2.12868326343596","-0.03924998641014099","3.117864252999425","3.3082950115203857","1.9635481294244528","","","0.11441341042518616","3.784516593441367","1.131959319114685","3.579742042347789","",""
"2.0139559637755156","3.31503963470459","4.998189926147461","2.0778970792889595","-0.05674048885703087","1.9297003746032715","0.08524590730667114","2.1796440705657005","-0.0385463684797287","3.1232775654643774","3.308382034301758","2.001761458814144","","","0.35117724537849426","3.8876605685800314","1.1540790796279907","3.5871053114533424","",""
"2.050976036116481","3.3151838779449463","4.998183250427246","2.080807462334633","-0.05003242939710617","1.9635481294244528","0.043354280292987823","2.2086314857006073","-0.6704004406929016","3.1235977075994015","3.3085622787475586","2.050976036116481","","","0.3563118577003479","3.8899015635252","1.6144441366195679","3.784516593441367","",""
"2.085726009681821","3.315350294113159","4.999293804168701","2.085726009681821","-0.04772910848259926","2.000771928578615","0.0311988927423954","2.2234453354030848","-0.6674532890319824","3.125082002952695","3.308729887008667","2.0858715288341045","","","-0.312173455953598","4.023051587864757","1.8513615131378174","3.887718776240945","",""
"2.12868326343596","3.315445899963379","4.999728679656982","2.12868326343596","-0.046473413705825806","2.050976036116481","0.9610074162483215","2.2236781660467386","4.925325393676758","3.1276140362024307","3.3088274002075195","2.12868326343596","","","-0.3632439970970154","4.032626748085022","1.8563425540924072","3.8899015635252","",""
"2.1387822926044464","3.3154499530792236","4.999914646148682","2.1796440705657005","0.776578962802887","2.081360435113311","0.9205798506736755","2.2502208594232798","4.893299102783203","3.332854248583317","3.3088321685791016","2.1387822926044464","","","-0.34037765860557556","4.0424056351184845","1.1878572702407837","4.023051587864757","",""
"2.1796440705657005","3.315394401550293","4.9999566078186035","2.2086314857006073","0.7066002488136292","2.0856678020209074","1.221928358078003","2.306042006239295","4.89194393157959","3.3417600207030773","3.30877947807312","2.1796440705657005","","","0.11530245840549469","4.237837856635451","1.3472834825515747","4.032655851915479","",""
"2.2086314857006073","3.3152856826782227","4.999968528747559","2.22286325879395","0.2712199091911316","2.12868326343596","1.3772695064544678","2.352724550291896","4.8778510093688965","3.4348340705037117","3.3086729049682617","2.2086314857006073","","","0.3515412211418152","4.340749001130462","1.1596530675888062","4.0424056351184845","",""
"2.250628313049674","3.3150949478149414","4.999039173126221","2.2236781660467386","0.08505663275718689","2.1796440705657005","1.573297381401062","2.4289474822580814","-1.01739501953125","3.4373952075839043","3.3084816932678223","2.250628313049674","","","0.35667604207992554","4.343019099906087","1.615571141242981","4.2379251681268215","",""
"2.306042006239295","3.314941883087158","4.9990763664245605","2.250628313049674","0.04316554218530655","2.2086314857006073","1.8093297481536865","2.5306071620434523","-0.05741579830646515","3.458844730630517","3.3083269596099854","2.306042006239295","","","-0.3118065893650055","4.476140020415187","1.851725459098816","4.340836312621832","",""
"2.352724550291896","3.3148903846740723","4.998777866363525","2.306042006239295","-0.7124042510986328","2.2236781660467386","1.8142993450164795","2.5327899493277073","-0.03920075669884682","3.5701377782970667","3.308274269104004","2.352724550291896","","","-0.3628752529621124","4.485715180635452","1.8567067384719849","4.343019099906087","",""
"2.379470970481634","3.314892530441284","4.998622894287109","2.352724550291896","-0.2853298485279083","2.2502208594232798","0.5430422425270081","2.5492918211966753","-0.6696486473083496","3.5758712328970432","3.3082754611968994","2.379470970481634","","","-0.31008467078208923","4.508212441578507","1.1882240772247314","4.476140020415187","",""
"2.426502760499716","3.3149521350860596","4.998426914215088","2.4287437554448843","-0.11484329402446747","2.306042006239295","0.21644091606140137","2.5905901566147804","4.924126148223877","3.5798584576696157","3.3083336353302","2.426502760499716","","","0.11494578421115875","4.6906061470508575","1.3060160875320435","4.485744284465909","",""
"2.4621549528092146","3.315044641494751","4.99819278717041","2.5297049432992935","-0.06838329136371613","2.352724550291896","0.08511030673980713","2.6314810384064913","4.9226155281066895","3.597087925300002","3.308460235595703","2.4729815777391195","","","0.35161536931991577","4.793721018359065","1.1900410652160645","4.508241545408964","",""
"2.502783900126815","3.315199136734009","4.998185634613037","2.5327899493277073","-0.05725781247019768","2.379470970481634","0.03752903640270233","2.6668421924114227","4.89345645904541","3.784749424085021","3.308577537536621","2.502783900126815","","","0.3567500114440918","4.7959620133042336","1.6152077913284302","4.690693458542228","",""
"2.545741153880954","3.315392017364502","4.999423980712891","2.546614268794656","-0.04902420938014984","2.426502760499716","0.031146090477705002","2.6752823032438755","4.892085552215576","3.7937716115266085","3.3087785243988037","2.548127667978406","","","-0.3117295801639557","4.92911203764379","1.851799726486206","4.7937792260199785","",""
"2.5845947675406933","3.315460681915283","4.999818801879883","2.598593709990382","-0.04745343700051308","2.4603214114904404","1.049544095993042","2.7218193281441927","4.877856254577637","3.887718776240945","3.308842420578003","2.5845947675406933","","","-0.3627961277961731","4.938687197864056","1.8567806482315063","4.7959620133042336","",""
"2.5905901566147804","3.315462112426758","4.99991512298584","2.6314810384064913","-0.04647613316774368","2.502783900126815","1.2301653623580933","2.760585630312562","-1.0175683498382568","3.890309017151594","3.3088443279266357","2.5905901566147804","","","-0.3106077015399933","4.960922524333","1.1883010864257812","4.92911203764379","",""
"2.6314810384064913","3.3154051303863525","4.99996280670166","2.6670750230550766","0.775394856929779","2.5331974029541016","1.3843708038330078","2.807908458635211","-0.03919928893446922","4.023051587864757","3.3087902069091797","2.6314810384064913","","","0.11723273992538452","5.144509486854076","1.1326078176498413","4.938687197864056","",""
"2.666696673259139","3.3152639865875244","4.999968528747559","2.674671122804284","0.5428532958030701","2.5492918211966753","1.570300579071045","2.880580723285675","-0.6696269512176514","4.028785042464733","3.308651924133301","2.666696673259139","","","0.3514300584793091","5.2465766202658415","1.1894229650497437","4.960922524333","",""
"2.7218193281441927","3.315037488937378","4.9989800453186035","2.7168425731360912","0.21625107526779175","2.5905901566147804","1.8070231676101685","2.98256054520607","4.925431728363037","4.032801371067762","3.3084237575531006","2.7218193281441927","","","0.359075129032135","5.249923560768366","1.6174958944320679","5.144625902175903","",""
"2.760585630312562","3.3149428367614746","4.998769760131836","2.760585630312562","0.08492083847522736","2.6314810384064913","1.81199312210083","2.984743332490325","4.9238691329956055","4.042318323627114","3.308328151702881","2.760585630312562","","","0.35812440514564514","5.25024370290339","1.8514608144760132","5.2465766202658415","",""
"2.807908458635211","3.3148937225341797","4.998430252075195","2.8804061003029346","0.03746379166841507","2.666696673259139","0.5423219799995422","3.0012161005288363","4.893420696258545","4.2379251681268215","3.3082776069641113","2.807908458635211","","","-0.30084073543548584","5.381298251450062","1.8591058254241943","5.249923560768366","",""
"2.834771294146776","3.3148980140686035","4.998195171356201","2.981658326461911","-0.7063139081001282","2.6754860300570726","0.21614129841327667","3.042543539777398","4.877831935882568","4.340836312621832","3.3082809448242188","2.834771294146776","","","-0.3545936346054077","5.391397280618548","1.8578555583953857","5.25024370290339","",""
"2.8781360015273094","3.3149538040161133","4.998188018798828","2.984743332490325","-0.2266784906387329","2.7146306820213795","0.08499225974082947","3.0834053177386522","-1.0177521705627441","4.3433974497020245","3.3083395957946777","2.8804061003029346","","","-0.2941244840621948","5.417212378233671","1.1991076469421387","5.3813273552805185","",""
"2.924934960901737","3.3150813579559326","4.999495983123779","3.004533937200904","-0.11036108434200287","2.760585630312562","0.03109879046678543","3.127235686406493","-0.039211396127939224","4.476140020415187","3.3084750175476074","2.928893081843853","","","0.12220511585474014","5.59596810489893","1.3075673580169678","5.391426384449005","",""
"2.9825023375451565","3.315333604812622","4.999783992767334","3.042543539777398","-0.06641864031553268","2.807908458635211","1.0955935716629028","3.1825911719352007","-0.6698121428489685","4.481873475015163","3.3087077140808105","2.981891157105565","","","0.3581075072288513","5.69879193790257","1.2059061527252197","5.417212378233671","",""
"3.0000810511410236","3.3153975009918213","4.99991512298584","3.0834053177386522","-0.05617809668183327","2.834771294146776","1.2287688255310059","3.212742740288377","4.925403118133545","4.485918907448649","3.308777093887329","3.0000810511410236","","","0.3632405400276184","5.701032932847738","1.6224700212478638","5.5960554163903","",""
"3.042543539777398","3.3154590129852295","4.999967575073242","3.125082002952695","-0.04899232089519501","2.8781360015273094","1.382828950881958","3.2600946724414825","4.9225993156433105","4.503061063587666","3.3088414669036865","3.042543539777398","","","0.3186076283454895","5.708396201953292","1.858291745185852","5.698850145563483","",""
"3.0834053177386522","3.3154008388519287","4.999968528747559","3.126624505966902","-0.0469716377556324","2.928893081843853","1.5688363313674927","3.332854248583317","4.893445014953613","4.690693458542228","3.308786153793335","3.0834053177386522","","","-0.3052617013454437","5.834153853356838","1.8632712364196777","5.701032932847738","",""
"3.1273229978978634","3.3152098655700684","4.998981952667236","3.168766852468252","-0.046101536601781845","2.982967998832464","1.5701574087142944","3.3334363251924515","4.877827167510986","4.7937792260199785","3.308598279953003","3.127381205558777","","","-0.3562457859516144","5.843729013577104","1.8186383247375488","5.708396201953292","",""
"3.171066055074334","3.3150389194488525","4.9987711906433105","3.212742740288377","0.7743768095970154","2.9851216822862625","1.805524230003357","3.4348340705037117","-1.0177879333496094","4.796369466930628","3.308406114578247","3.1772360671311617","","","0.12189402431249619","6.048823706805706","1.194769024848938","5.834153853356838","",""
"3.212742740288377","3.314934253692627","4.998617172241211","3.2600946724414825","0.5421333909034729","3.0012161005288363","1.810494303703308","3.4370168577879667","-0.039213936775922775","4.92911203764379","3.308319568634033","3.212742740288377","","","0.35799017548561096","6.15170574747026","1.1433937549591064","5.843729013577104","",""
"3.2600946724414825","3.3148839473724365","4.99843168258667","3.3326796256005764","0.21595169603824615","3.042543539777398","0.4136933386325836","3.4656550269573927","-0.6698510646820068","4.93481638841331","3.308267831802368","3.2600946724414825","","","0.36312317848205566","6.153975846245885","1.6221238374710083","6.0488819144666195","",""
"3.32115450873971","3.3149259090423584","4.998429775238037","3.333378117531538","0.0848030298948288","3.0834053177386522","0.18062184751033783","3.5028206184506416","4.924846172332764","4.938832717016339","3.308307647705078","3.32115450873971","","","-0.3053833842277527","6.287067662924528","1.858174443244934","6.15179305896163","",""
"3.3336400520056486","3.3149490356445312","4.998196601867676","3.433931851759553","0.030909216031432152","3.127235686406493","0.059505268931388855","3.5509292501956224","4.9217681884765625","4.961155354976654","3.3083298206329346","3.333378117531538","","","-0.33069026470184326","6.292189937084913","1.8631538152694702","6.153975846245885","",""
"3.388879122212529","3.3151116371154785","4.998189449310303","3.4370168577879667","-0.6980080604553223","3.1274394132196903","0.031067220494151115","3.579509211704135","4.893293857574463","5.144625902175903","3.3084490299224854","3.377208486199379","","","-0.3563714325428009","6.2966428231447935","1.1946473121643066","6.287067662924528","",""
"3.433931851759553","3.3153159618377686","4.999547481536865","3.46158049069345","-0.20924781262874603","3.171066055074334","0.9257017374038696","3.579742042347789","4.877810478210449","5.246809450909495","3.3086934089660645","3.433931851759553","","","0.12356393039226532","6.502523319795728","1.1693403720855713","6.292189937084913","",""
"3.4656550269573927","3.3154163360595703","4.999819278717041","3.5028206184506416","-0.1099172830581665","3.212742740288377","0.7447419166564941","3.5871053114533424","-1.0020883083343506","5.25024370290339","3.3087966442108154","3.4656550269573927","","","0.3576865494251251","6.604561349377036","1.143376111984253","6.29667192697525","",""
"3.49481706507504","3.3154447078704834","4.999940395355225","3.5509292501956224","-0.06624269485473633","3.2600946724414825","1.0948119163513184","3.6349811125546694","-1.0189526081085205","5.250301910564303","3.3088269233703613","3.49481706507504","","","0.3627868592739105","6.606802344322205","1.6238270998001099","6.502610631287098","",""
"3.5028206184506416","3.3154420852661133","4.999968528747559","3.5789271350950003","-0.049732957035303116","3.32115450873971","1.2967040538787842","3.684632247313857","-0.03957055136561394","5.3813273552805185","3.3088250160217285","3.5028206184506416","","","-0.3057243525981903","6.7399232648313046","1.8578697443008423","6.60461955703795","",""
